;codigo_municipio_completo;ANO;MUNICIPIO;ESTADO;HOMICÍDIO DOLOSO (2);Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO OUTROS;TENTATIVA DE HOMICÍDIO;LESÃO CORPORAL SEGUIDA DE MORTE;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;LESÃO CORPORAL CULPOSA - OUTRAS;LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;TOTAL DE ESTUPRO (4);ESTUPRO;ESTUPRO DE VULNERÁVEL;TOTAL DE ROUBO - OUTROS (1);ROUBO - OUTROS;ROUBO DE VEÍCULO;ROUBO A BANCO;ROUBO DE CARGA;FURTO - OUTROS;FURTO DE VEÍCULO
10838;3533601;2012;Nuporanga;São Paulo;1;1;0;0;1;0;1;Dado faltando;38;13;0;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;53;0
10839;3533601;2011;Nuporanga;São Paulo;1;1;Dado faltando;Dado faltando;3;0;1;Dado faltando;41;8;2;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;50;3
10840;3533601;2010;Nuporanga;São Paulo;0;0;0;0;2;0;1;Dado faltando;45;12;3;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;75;0
10841;3533601;2009;Nuporanga;São Paulo;0;0;0;0;1;0;0;0;62;13;3;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;0;0;0;89;1
10842;3533601;2008;Nuporanga;São Paulo;0;0;0;0;1;0;1;0;49;13;0;0;0;0;Dado faltando;Dado faltando;11;Dado faltando;1;1;0;87;1
10843;3533601;2007;Nuporanga;São Paulo;0;0;0;0;2;0;0;0;59;12;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;89;3
10844;3533601;2006;Nuporanga;São Paulo;0;0;0;0;2;0;3;0;52;11;0;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;0;0;0;68;2
10845;3533601;2005;Nuporanga;São Paulo;0;0;0;0;0;0;2;0;52;13;1;1;1;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;62;2
10846;3533601;2004;Nuporanga;São Paulo;0;0;0;0;1;0;1;0;58;9;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;71;0
10847;3533601;2003;Nuporanga;São Paulo;0;0;0;0;3;0;0;0;42;10;1;0;0;0;Dado faltando;Dado faltando;8;Dado faltando;0;1;0;62;3
10848;3533601;2002;Nuporanga;São Paulo;0;0;0;0;2;0;1;0;43;20;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;2;0;0;54;1
10849;3533601;2001;Nuporanga;São Paulo;0;0;0;0;1;0;0;0;50;14;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;35;1
10850;3533700;2020;Ocauçu;São Paulo;1;1;0;0;4;0;3;0;19;2;0;0;0;1;0;1;1;1;1;0;0;17;0
10851;3533700;2019;Ocauçu;São Paulo;0;0;0;0;2;0;2;0;23;6;0;0;0;1;0;1;3;2;1;0;1;30;0
10852;3533700;2018;Ocauçu;São Paulo;1;1;0;0;3;0;0;1;14;8;0;0;0;3;1;2;2;2;0;0;0;24;0
10853;3533700;2017;Ocauçu;São Paulo;0;0;0;0;3;0;0;0;21;9;0;0;0;3;2;1;3;3;0;0;0;23;2
10854;3533700;2016;Ocauçu;São Paulo;0;0;0;0;0;0;0;0;23;13;1;0;0;2;Dado faltando;0;8;Dado faltando;0;0;0;19;0
10855;3533700;2015;Ocauçu;São Paulo;0;0;0;0;2;0;1;Dado faltando;31;5;1;0;0;1;Dado faltando;Dado faltando;5;Dado faltando;0;0;1;30;0
10856;3533700;2014;Ocauçu;São Paulo;0;0;0;0;0;0;0;Dado faltando;19;6;0;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;1;0;0;18;0
10857;3533700;2013;Ocauçu;São Paulo;1;1;0;0;3;0;2;Dado faltando;37;11;0;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;1;0;0;20;0
10858;3533700;2012;Ocauçu;São Paulo;0;0;0;0;2;0;0;Dado faltando;24;7;0;0;0;2;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;31;0
10859;3533700;2011;Ocauçu;São Paulo;0;0;Dado faltando;Dado faltando;1;0;3;Dado faltando;18;14;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;27;0
10860;3533700;2010;Ocauçu;São Paulo;1;1;0;0;0;0;0;Dado faltando;22;9;0;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;2;0;0;13;1
10861;3533700;2009;Ocauçu;São Paulo;0;0;0;0;4;0;2;0;19;11;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;37;2
10862;3533700;2008;Ocauçu;São Paulo;0;0;0;0;1;0;1;0;14;8;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;35;0
10863;3533700;2007;Ocauçu;São Paulo;0;0;0;0;0;0;0;0;31;11;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;43;0
10864;3533700;2006;Ocauçu;São Paulo;0;0;0;0;0;0;0;0;38;6;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;36;1
10865;3533700;2005;Ocauçu;São Paulo;2;2;0;0;3;0;0;0;34;8;0;1;1;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;35;0
10866;3533700;2004;Ocauçu;São Paulo;0;0;0;0;0;0;1;0;15;9;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;31;0
10867;3533700;2003;Ocauçu;São Paulo;0;0;0;0;1;0;1;0;15;8;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;3;0;1;32;0
10868;3533700;2002;Ocauçu;São Paulo;0;0;0;0;1;0;0;0;30;11;0;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;2;32;0
10869;3533700;2001;Ocauçu;São Paulo;0;0;0;0;0;0;1;0;14;4;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;1;21;1
10870;3533809;2020;Óleo;São Paulo;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;15;0
10871;3533809;2019;Óleo;São Paulo;2;2;0;0;1;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;17;0
10872;3533809;2018;Óleo;São Paulo;0;0;0;0;0;0;2;0;3;3;0;0;0;0;0;0;1;1;0;0;0;15;0
10873;3533809;2017;Óleo;São Paulo;1;1;0;0;0;0;0;0;5;0;0;0;0;1;1;0;1;1;0;0;0;11;1
10874;3533809;2016;Óleo;São Paulo;0;0;0;0;0;0;0;0;7;2;0;0;0;0;Dado faltando;0;0;Dado faltando;0;0;0;10;3
10875;3533809;2015;Óleo;São Paulo;0;0;0;0;1;0;0;Dado faltando;6;2;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;13;1
10876;3533809;2014;Óleo;São Paulo;0;0;0;0;0;0;0;Dado faltando;9;2;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;4
10877;3533809;2013;Óleo;São Paulo;0;0;0;0;0;0;0;Dado faltando;20;3;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;9;1
10878;3533809;2012;Óleo;São Paulo;0;0;0;0;1;0;0;Dado faltando;5;2;1;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;1
10879;3533809;2011;Óleo;São Paulo;0;0;Dado faltando;Dado faltando;0;0;0;Dado faltando;6;3;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;11;0
10880;3533809;2010;Óleo;São Paulo;0;0;0;0;0;0;0;Dado faltando;11;5;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;14;0
10881;3533809;2009;Óleo;São Paulo;0;0;0;0;0;0;0;0;15;4;0;1;1;0;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;13;1
10882;3533809;2008;Óleo;São Paulo;0;0;0;0;0;0;0;0;10;3;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;11;1
10883;3533809;2007;Óleo;São Paulo;0;0;0;0;0;0;0;0;14;3;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
10884;3533809;2006;Óleo;São Paulo;0;0;0;0;0;0;0;0;16;2;4;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;20;1
10885;3533809;2005;Óleo;São Paulo;0;0;0;0;0;0;0;0;22;6;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;25;2
10886;3533809;2004;Óleo;São Paulo;0;0;0;0;0;0;0;0;13;5;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;15;1
10887;3533809;2003;Óleo;São Paulo;1;1;0;0;2;0;0;0;11;5;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;17;1
10888;3533809;2002;Óleo;São Paulo;0;0;0;0;0;0;0;0;10;1;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;23;2
10889;3533809;2001;Óleo;São Paulo;1;1;0;0;2;0;0;0;11;7;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;6;0
10890;3533908;2020;Olímpia;São Paulo;2;2;0;0;8;2;4;0;135;25;11;0;0;16;1;15;34;34;3;0;0;309;23
10891;3533908;2019;Olímpia;São Paulo;0;0;0;0;10;0;4;0;184;76;9;0;0;15;2;13;48;46;7;0;2;485;41
10892;3533908;2018;Olímpia;São Paulo;1;1;0;0;4;0;3;1;198;105;8;0;0;11;3;8;83;82;4;0;1;708;50
10893;3533908;2017;Olímpia;São Paulo;4;4;0;0;12;0;4;0;241;83;7;3;4;10;1;9;87;87;18;0;0;820;68
10894;3533908;2016;Olímpia;São Paulo;0;0;0;0;9;0;3;0;243;150;7;0;0;12;Dado faltando;3;70;Dado faltando;3;0;2;792;51
10895;3533908;2015;Olímpia;São Paulo;0;0;0;0;9;1;5;Dado faltando;268;293;9;2;2;16;0;Dado faltando;61;0;6;0;0;759;67
10896;3533908;2014;Olímpia;São Paulo;3;3;0;0;18;0;3;Dado faltando;287;364;10;1;1;7;Dado faltando;Dado faltando;78;Dado faltando;6;0;0;637;83
10897;3533908;2013;Olímpia;São Paulo;4;4;0;0;11;2;12;Dado faltando;278;282;17;0;0;11;Dado faltando;Dado faltando;49;Dado faltando;3;0;0;624;81
10898;3533908;2012;Olímpia;São Paulo;3;3;0;0;6;1;9;Dado faltando;245;223;15;1;1;19;Dado faltando;Dado faltando;65;Dado faltando;3;0;0;650;60
10899;3533908;2011;Olímpia;São Paulo;2;2;Dado faltando;Dado faltando;15;0;6;Dado faltando;277;207;14;1;1;12;Dado faltando;Dado faltando;66;Dado faltando;7;0;2;732;71
10900;3533908;2010;Olímpia;São Paulo;4;4;0;0;10;0;6;Dado faltando;291;341;8;0;0;15;Dado faltando;Dado faltando;55;Dado faltando;0;0;1;818;41
10901;3533908;2009;Olímpia;São Paulo;3;4;0;0;9;0;7;0;369;317;21;0;0;11;Dado faltando;Dado faltando;67;Dado faltando;6;0;0;898;50
10902;3533908;2008;Olímpia;São Paulo;3;4;0;0;12;1;6;0;363;339;14;0;0;4;Dado faltando;Dado faltando;56;Dado faltando;5;0;0;1.003;49
10903;3533908;2007;Olímpia;São Paulo;4;4;0;0;14;0;7;0;446;346;27;1;1;6;Dado faltando;Dado faltando;89;Dado faltando;6;0;0;911;41
10904;3533908;2006;Olímpia;São Paulo;2;2;0;0;5;1;13;0;461;288;10;1;1;6;Dado faltando;Dado faltando;63;Dado faltando;2;0;0;1.021;18
10905;3533908;2005;Olímpia;São Paulo;7;7;0;0;7;0;9;0;485;217;17;0;0;4;Dado faltando;Dado faltando;35;Dado faltando;7;0;0;1.027;17
10906;3533908;2004;Olímpia;São Paulo;4;4;0;0;7;0;7;0;445;275;16;0;0;4;Dado faltando;Dado faltando;48;Dado faltando;6;0;0;1.076;15
10907;3533908;2003;Olímpia;São Paulo;8;8;0;0;8;1;7;0;395;216;7;0;0;5;Dado faltando;Dado faltando;39;Dado faltando;7;0;0;1.254;44
10908;3533908;2002;Olímpia;São Paulo;1;1;0;0;10;0;12;0;379;222;14;0;0;5;Dado faltando;Dado faltando;34;Dado faltando;3;0;0;993;50
10909;3533908;2001;Olímpia;São Paulo;4;4;0;0;12;1;13;0;332;207;12;0;0;5;Dado faltando;Dado faltando;55;Dado faltando;6;0;0;1.142;29
10910;3534005;2020;Onda Verde;São Paulo;0;0;0;0;2;0;1;0;20;11;0;0;0;3;0;3;3;1;0;0;2;24;2
10911;3534005;2019;Onda Verde;São Paulo;0;0;0;0;3;0;1;0;12;8;0;0;0;8;1;7;2;2;0;0;0;35;2
10912;3534005;2018;Onda Verde;São Paulo;1;1;0;0;0;0;3;0;19;7;2;0;0;1;0;1;2;1;0;0;1;56;1
10913;3534005;2017;Onda Verde;São Paulo;0;0;0;0;3;1;0;0;11;15;1;0;0;3;0;3;3;2;1;0;1;64;0
10914;3534005;2016;Onda Verde;São Paulo;0;0;0;0;3;1;1;0;25;10;2;0;0;0;Dado faltando;0;1;Dado faltando;0;0;0;49;2
10915;3534005;2015;Onda Verde;São Paulo;0;0;0;0;2;0;0;Dado faltando;17;9;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;59;5
10916;3534005;2014;Onda Verde;São Paulo;1;1;0;0;7;0;1;Dado faltando;18;13;3;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;60;2
10917;3534005;2013;Onda Verde;São Paulo;1;1;0;0;3;0;0;Dado faltando;13;23;4;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;1;51;2
10918;3534005;2012;Onda Verde;São Paulo;0;0;0;0;2;0;0;Dado faltando;27;21;2;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;0;1;0;62;4
10919;3534005;2011;Onda Verde;São Paulo;0;0;Dado faltando;Dado faltando;1;0;1;Dado faltando;19;9;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;50;0
10920;3534005;2010;Onda Verde;São Paulo;0;0;0;0;0;0;2;Dado faltando;15;7;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;48;1
10921;3534005;2009;Onda Verde;São Paulo;0;0;0;0;0;1;2;0;11;14;1;0;0;1;Dado faltando;Dado faltando;4;Dado faltando;3;0;0;100;5
10922;3534005;2008;Onda Verde;São Paulo;0;0;0;0;7;0;3;0;13;8;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;52;1
10923;3534005;2007;Onda Verde;São Paulo;1;1;0;0;4;0;3;0;11;13;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;1;57;1
10924;3534005;2006;Onda Verde;São Paulo;0;0;0;0;2;0;0;0;8;8;0;0;0;0;Dado faltando;Dado faltando;9;Dado faltando;1;0;1;54;2
10925;3534005;2005;Onda Verde;São Paulo;0;0;0;0;3;0;1;0;12;16;0;0;0;1;Dado faltando;Dado faltando;5;Dado faltando;0;0;1;74;0
10926;3534005;2004;Onda Verde;São Paulo;0;0;0;0;3;0;1;0;13;8;1;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;44;2
10927;3534005;2003;Onda Verde;São Paulo;1;1;0;0;3;0;2;0;6;7;1;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;1;0;1;45;1
10928;3534005;2002;Onda Verde;São Paulo;1;1;0;0;2;1;1;0;6;5;1;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;55;0
10929;3534005;2001;Onda Verde;São Paulo;0;0;0;0;1;0;1;0;12;17;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;41;0
10930;3534104;2020;Oriente;São Paulo;0;0;0;0;3;0;1;0;14;16;0;0;0;2;0;2;0;0;0;0;0;27;0
10931;3534104;2019;Oriente;São Paulo;0;0;0;0;1;0;2;0;14;5;0;0;0;3;0;3;1;1;0;0;0;35;0
10932;3534104;2018;Oriente;São Paulo;0;0;0;0;3;0;0;0;13;5;0;0;0;1;0;1;1;1;0;0;0;40;0
10933;3534104;2017;Oriente;São Paulo;0;0;0;0;4;0;0;0;24;3;0;0;0;3;1;2;4;3;0;0;1;60;5
10934;3534104;2016;Oriente;São Paulo;0;0;0;0;2;0;0;0;21;15;0;0;0;5;Dado faltando;1;3;Dado faltando;1;0;0;74;4
10935;3534104;2015;Oriente;São Paulo;1;1;0;0;1;0;0;Dado faltando;29;8;0;0;0;4;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;34;4
10936;3534104;2014;Oriente;São Paulo;2;3;0;0;4;0;0;Dado faltando;27;8;0;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;31;2
10937;3534104;2013;Oriente;São Paulo;0;0;0;0;0;0;0;Dado faltando;17;8;0;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;26;2
10938;3534104;2012;Oriente;São Paulo;0;0;0;0;3;0;1;Dado faltando;22;16;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;19;1
10939;3534104;2011;Oriente;São Paulo;0;0;Dado faltando;Dado faltando;5;0;0;Dado faltando;19;9;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;22;3
10940;3534104;2010;Oriente;São Paulo;1;1;0;0;4;0;3;Dado faltando;30;3;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;16;1
10941;3534104;2009;Oriente;São Paulo;0;0;0;0;2;0;0;0;37;9;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;45;1
10942;3534104;2008;Oriente;São Paulo;1;1;0;0;0;0;1;0;28;12;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;35;1
10943;3534104;2007;Oriente;São Paulo;0;0;0;0;0;0;0;0;29;14;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;41;0
10944;3534104;2006;Oriente;São Paulo;0;0;0;0;4;0;0;0;31;12;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;33;0
10945;3534104;2005;Oriente;São Paulo;0;0;0;0;2;0;2;0;27;14;2;0;0;2;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;42;1
10946;3534104;2004;Oriente;São Paulo;0;0;0;0;2;0;0;0;42;15;2;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;39;1
10947;3534104;2003;Oriente;São Paulo;1;1;0;0;3;0;0;0;22;11;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;33;0
10948;3534104;2002;Oriente;São Paulo;1;1;0;0;2;0;1;0;31;5;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;23;0
10949;3534104;2001;Oriente;São Paulo;0;0;0;0;0;0;0;0;38;9;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;25;1
10950;3534203;2020;Orindiúva;São Paulo;0;0;0;0;3;0;1;0;10;3;0;0;0;0;0;0;1;1;0;0;0;25;1
10951;3534203;2019;Orindiúva;São Paulo;0;0;0;0;2;0;0;0;17;5;0;0;0;2;1;1;0;0;0;0;0;26;0
10952;3534203;2018;Orindiúva;São Paulo;0;0;0;0;0;0;3;0;17;4;0;0;0;0;0;0;0;0;0;0;0;42;1
10953;3534203;2017;Orindiúva;São Paulo;0;0;0;0;0;0;0;0;17;1;0;0;0;1;1;0;1;1;1;0;0;43;1
10954;3534203;2016;Orindiúva;São Paulo;0;0;0;0;0;0;0;0;30;7;1;0;0;0;Dado faltando;0;1;Dado faltando;0;0;0;42;2
10955;3534203;2015;Orindiúva;São Paulo;0;0;0;0;0;0;0;Dado faltando;17;12;3;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;53;3
10956;3534203;2014;Orindiúva;São Paulo;0;0;0;0;2;0;0;Dado faltando;21;10;1;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;57;3
10957;3534203;2013;Orindiúva;São Paulo;0;0;0;0;4;0;2;Dado faltando;33;7;5;0;0;3;Dado faltando;Dado faltando;1;Dado faltando;4;0;0;52;5
10958;3534203;2012;Orindiúva;São Paulo;1;1;0;0;2;1;1;Dado faltando;18;8;2;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;49;2
10959;3534203;2011;Orindiúva;São Paulo;0;0;Dado faltando;Dado faltando;2;0;1;Dado faltando;23;3;2;0;0;2;Dado faltando;Dado faltando;3;Dado faltando;2;0;0;50;4
10960;3534203;2010;Orindiúva;São Paulo;0;0;0;0;2;0;3;Dado faltando;15;9;2;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;35;2
10961;3534203;2009;Orindiúva;São Paulo;1;1;0;0;1;0;1;0;25;14;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;66;4
10962;3534203;2008;Orindiúva;São Paulo;0;0;0;0;2;0;2;0;16;6;0;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;1;0;0;46;1
10963;3534203;2007;Orindiúva;São Paulo;1;1;0;0;1;0;2;0;31;9;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;63;2
10964;3534203;2006;Orindiúva;São Paulo;0;0;0;0;0;0;3;0;24;15;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;1;0;61;1
10965;3534203;2005;Orindiúva;São Paulo;0;0;0;0;3;0;1;0;18;12;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;37;0
10966;3534203;2004;Orindiúva;São Paulo;0;0;0;0;2;0;2;0;12;7;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;26;1
10967;3534203;2003;Orindiúva;São Paulo;0;0;0;0;0;0;2;0;8;6;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;28;1
10968;3534203;2002;Orindiúva;São Paulo;3;3;0;0;0;0;0;0;5;6;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;2;0;0;21;2
10969;3534203;2001;Orindiúva;São Paulo;1;1;0;0;2;0;0;0;15;7;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;16;0
10970;3534302;2020;Orlândia;São Paulo;1;1;0;0;3;0;0;0;98;44;2;0;0;12;1;11;32;30;5;0;2;202;35
10971;3534302;2019;Orlândia;São Paulo;0;0;0;0;4;0;4;0;101;53;2;0;0;13;2;11;27;21;6;0;6;187;28
10972;3534302;2018;Orlândia;São Paulo;1;1;0;0;4;0;1;0;122;66;3;0;0;10;0;10;55;49;6;0;6;287;34
10973;3534302;2017;Orlândia;São Paulo;0;0;0;0;8;0;3;0;135;83;1;1;1;8;2;6;58;51;15;0;7;290;30
10974;3534302;2016;Orlândia;São Paulo;1;1;0;0;8;0;0;0;121;93;5;0;0;5;Dado faltando;0;54;Dado faltando;5;0;3;361;65
10975;3534302;2015;Orlândia;São Paulo;2;2;0;0;2;0;0;Dado faltando;154;125;1;0;0;10;0;Dado faltando;53;0;5;0;3;364;48
10976;3534302;2014;Orlândia;São Paulo;2;2;0;0;3;1;5;Dado faltando;176;130;2;0;0;9;Dado faltando;Dado faltando;32;Dado faltando;7;0;1;357;68
10977;3534302;2013;Orlândia;São Paulo;3;3;0;0;5;0;9;Dado faltando;198;121;2;0;0;8;Dado faltando;Dado faltando;25;Dado faltando;4;0;1;298;86
10978;3534302;2012;Orlândia;São Paulo;3;3;0;0;9;0;6;Dado faltando;200;109;1;0;0;3;Dado faltando;Dado faltando;31;Dado faltando;2;0;1;401;70
10979;3534302;2011;Orlândia;São Paulo;2;2;Dado faltando;Dado faltando;9;1;6;Dado faltando;210;140;1;2;2;2;Dado faltando;Dado faltando;49;Dado faltando;3;0;0;447;52
10980;3534302;2010;Orlândia;São Paulo;6;6;0;0;10;0;3;Dado faltando;203;124;0;0;0;10;Dado faltando;Dado faltando;50;Dado faltando;3;0;0;423;47
10981;3534302;2009;Orlândia;São Paulo;4;4;0;0;6;0;1;0;184;75;0;0;0;2;Dado faltando;Dado faltando;50;Dado faltando;3;0;0;523;64
10982;3534302;2008;Orlândia;São Paulo;1;1;0;0;4;0;3;0;155;78;0;0;0;3;Dado faltando;Dado faltando;65;Dado faltando;7;1;1;394;33
10983;3534302;2007;Orlândia;São Paulo;2;3;0;0;5;0;5;0;217;116;1;0;0;4;Dado faltando;Dado faltando;83;Dado faltando;7;1;1;531;45
10984;3534302;2006;Orlândia;São Paulo;5;6;0;0;6;0;5;0;212;112;1;0;0;2;Dado faltando;Dado faltando;65;Dado faltando;5;0;0;517;58
10985;3534302;2005;Orlândia;São Paulo;2;2;0;0;4;0;7;0;240;104;6;0;0;2;Dado faltando;Dado faltando;45;Dado faltando;3;0;2;519;18
10986;3534302;2004;Orlândia;São Paulo;9;9;0;0;4;1;7;0;218;105;1;0;0;2;Dado faltando;Dado faltando;23;Dado faltando;4;0;1;372;6
10987;3534302;2003;Orlândia;São Paulo;3;3;0;0;6;1;9;0;210;109;2;0;0;3;Dado faltando;Dado faltando;29;Dado faltando;2;0;2;351;22
10988;3534302;2002;Orlândia;São Paulo;11;11;0;0;3;2;17;0;207;93;3;0;0;1;Dado faltando;Dado faltando;55;Dado faltando;7;0;0;354;16
10989;3534302;2001;Orlândia;São Paulo;3;3;0;0;6;1;10;0;193;95;2;0;0;2;Dado faltando;Dado faltando;19;Dado faltando;3;0;0;216;24
10990;3534401;2020;Osasco;São Paulo;56;58;0;0;24;3;44;2;1.405;706;33;1;1;122;46;76;4.919;4.691;591;0;228;5.109;2.063
10991;3534401;2019;Osasco;São Paulo;45;45;1;1;25;4;48;0;1.533;930;24;2;2;173;37;136;5.997;5.773;878;0;224;6.641;2.763
10992;3534401;2018;Osasco;São Paulo;54;57;0;0;25;1;54;2;1.472;1.046;52;12;12;196;63;133;7.918;7.662;1.381;0;256;6.088;3.173
10993;3534401;2017;Osasco;São Paulo;67;74;1;1;32;0;55;1;1.816;1.184;23;6;6;167;93;74;9.744;9.450;1.687;1;293;6.081;3.118
10994;3534401;2016;Osasco;São Paulo;49;50;0;0;29;1;54;0;2.081;1.414;41;9;9;160;Dado faltando;21;9.229;Dado faltando;2.150;3;301;6.415;2.984
10995;3534401;2015;Osasco;São Paulo;70;82;0;0;34;2;78;Dado faltando;2.110;1.750;59;5;5;139;0;Dado faltando;7.993;0;1.971;1;406;6.543;2.875
10996;3534401;2014;Osasco;São Paulo;62;65;0;0;46;0;65;Dado faltando;2.166;1.779;96;7;7;134;Dado faltando;Dado faltando;8.479;Dado faltando;2.339;1;316;6.775;3.603
10997;3534401;2013;Osasco;São Paulo;87;91;0;0;26;3;88;Dado faltando;2.347;1.801;68;8;8;166;Dado faltando;Dado faltando;4.781;Dado faltando;1.734;5;304;6.654;3.366
10998;3534401;2012;Osasco;São Paulo;87;96;2;2;27;0;79;Dado faltando;2.399;1.798;93;7;8;160;Dado faltando;Dado faltando;4.709;Dado faltando;1.359;3;239;6.172;2.907
10999;3534401;2011;Osasco;São Paulo;73;76;Dado faltando;Dado faltando;38;2;64;Dado faltando;2.605;1.938;57;4;4;133;Dado faltando;Dado faltando;3.896;Dado faltando;1.322;0;148;5.669;2.331
